Region,Nearby,Similar
region-1381,"['region-471', 'region-701', 'region-722', 'region-1381', 'region-1939', 'region-1977', 'region-2012', 'region-2030']",[]
region-1382,"['region-1382', 'region-1516', 'region-1558', 'region-1634', 'region-2003', 'region-2040']",[]
region-1383,"['region-235', 'region-280', 'region-480', 'region-724', 'region-823', 'region-842', 'region-991', 'region-1000', 'region-1003', 'region-1031', 'region-1077', 'region-1090', 'region-1208', 'region-1227', 'region-1259', 'region-1383', 'region-1492', 'region-1645', 'region-1808', 'region-1866', 'region-1930', 'region-1935', 'region-1984']",[]
region-1384,"['region-1337', 'region-1384', 'region-1503', 'region-1589', 'region-1631', 'region-1663', 'region-1966', 'region-2000', 'region-2024', 'region-2043']",[]
region-1385,"['region-3', 'region-26', 'region-139', 'region-411', 'region-455', 'region-466', 'region-658', 'region-786', 'region-881', 'region-1115', 'region-1158', 'region-1191', 'region-1256', 'region-1267', 'region-1328', 'region-1385', 'region-1469', 'region-1610', 'region-1627', 'region-1735', 'region-1780', 'region-1867', 'region-1897', 'region-1899', 'region-1923', 'region-1937', 'region-1956', 'region-1985']",[]
region-1386,"['region-708', 'region-1019', 'region-1080', 'region-1273', 'region-1349', 'region-1386', 'region-1388', 'region-1429', 'region-1494', 'region-1572', 'region-1642', 'region-1756', 'region-1760', 'region-1886', 'region-1901', 'region-1907']",[]
region-1387,"['region-1103', 'region-1195', 'region-1243', 'region-1306', 'region-1387', 'region-1438', 'region-1524', 'region-1563', 'region-1619', 'region-1622', 'region-1994', 'region-2003', 'region-2016', 'region-2040']",[]
region-1388,"['region-708', 'region-1019', 'region-1080', 'region-1273', 'region-1349', 'region-1386', 'region-1388', 'region-1429', 'region-1494', 'region-1572', 'region-1642', 'region-1756', 'region-1760', 'region-1886', 'region-1901', 'region-1907']",[]
region-1389,"['region-209', 'region-495', 'region-1018', 'region-1076', 'region-1100', 'region-1197', 'region-1281', 'region-1377', 'region-1389', 'region-1443', 'region-1506', 'region-1510', 'region-1556', 'region-1592', 'region-1840', 'region-2003', 'region-2019', 'region-2040']",[]
region-1390,"['region-43', 'region-117', 'region-186', 'region-228', 'region-309', 'region-337', 'region-355', 'region-481', 'region-589', 'region-620', 'region-721', 'region-780', 'region-805', 'region-872', 'region-938', 'region-1039', 'region-1105', 'region-1232', 'region-1271', 'region-1390', 'region-1586', 'region-1738', 'region-1855', 'region-1962', 'region-1979', 'region-2020', 'region-2033']",[]
region-1391,"['region-661', 'region-879', 'region-913', 'region-987', 'region-1302', 'region-1332', 'region-1391', 'region-1468', 'region-1810', 'region-1977', 'region-1993', 'region-2042']",[]
region-1392,"['region-399', 'region-443', 'region-533', 'region-893', 'region-1007', 'region-1008', 'region-1392', 'region-1422', 'region-1435', 'region-1447', 'region-1464', 'region-1783', 'region-1871', 'region-1940', 'region-1947', 'region-1951']",[]
region-1393,"['region-287', 'region-295', 'region-325', 'region-727', 'region-1061', 'region-1092', 'region-1138', 'region-1163', 'region-1360', 'region-1393', 'region-1402', 'region-1456', 'region-1508', 'region-1791', 'region-1934', 'region-1995', 'region-2019', 'region-2035']",[]
region-1394,"['region-1005', 'region-1320', 'region-1394', 'region-1497', 'region-1522', 'region-1542', 'region-1617', 'region-1920', 'region-1934', 'region-2033', 'region-2035']",[]
region-1395,"['region-961', 'region-1060', 'region-1087', 'region-1102', 'region-1351', 'region-1395', 'region-1399', 'region-1481', 'region-1807', 'region-1911', 'region-1946', 'region-1958', 'region-1996']",[]
region-1396,"['region-387', 'region-641', 'region-964', 'region-1048', 'region-1396', 'region-1559', 'region-1564', 'region-1584', 'region-1795', 'region-1920', 'region-1934', 'region-1952', 'region-2033']",[]
region-1397,"['region-211', 'region-763', 'region-1120', 'region-1140', 'region-1222', 'region-1229', 'region-1397', 'region-1418', 'region-1455', 'region-1493', 'region-1932', 'region-1977', 'region-1993', 'region-2030']",[]
region-1398,"['region-43', 'region-198', 'region-355', 'region-435', 'region-481', 'region-540', 'region-620', 'region-721', 'region-780', 'region-783', 'region-805', 'region-872', 'region-938', 'region-1026', 'region-1029', 'region-1073', 'region-1161', 'region-1398', 'region-1738', 'region-1839', 'region-1855', 'region-1865', 'region-1943', 'region-1962', 'region-2020']",[]
region-1399,"['region-961', 'region-985', 'region-1060', 'region-1087', 'region-1102', 'region-1351', 'region-1395', 'region-1399', 'region-1481', 'region-1807', 'region-1911', 'region-1958', 'region-1996']",[]
region-1400,"['region-191', 'region-207', 'region-451', 'region-548', 'region-718', 'region-767', 'region-818', 'region-867', 'region-884', 'region-930', 'region-934', 'region-1078', 'region-1085', 'region-1178', 'region-1308', 'region-1333', 'region-1379', 'region-1400', 'region-1427', 'region-1486', 'region-1550', 'region-1557', 'region-1566', 'region-1567', 'region-1578', 'region-1611', 'region-1713', 'region-1737', 'region-1757', 'region-1835', 'region-1908', 'region-1942', 'region-2027']",[]
region-1401,"['region-36', 'region-84', 'region-529', 'region-542', 'region-663', 'region-875', 'region-953', 'region-1023', 'region-1028', 'region-1041', 'region-1054', 'region-1084', 'region-1182', 'region-1236', 'region-1262', 'region-1276', 'region-1294', 'region-1303', 'region-1331', 'region-1373', 'region-1401', 'region-1495', 'region-1504', 'region-1518', 'region-1535', 'region-1546', 'region-1573', 'region-1574', 'region-1894', 'region-1899', 'region-1914', 'region-1923', 'region-1931']",[]
region-1402,"['region-287', 'region-325', 'region-727', 'region-1061', 'region-1092', 'region-1138', 'region-1163', 'region-1360', 'region-1393', 'region-1402', 'region-1456', 'region-1791', 'region-1934', 'region-1995', 'region-2035']",[]
region-1403,"['region-1113', 'region-1295', 'region-1340', 'region-1374', 'region-1403', 'region-1847', 'region-1980', 'region-1989', 'region-1991']",[]
region-1404,"['region-506', 'region-883', 'region-916', 'region-925', 'region-1048', 'region-1368', 'region-1372', 'region-1404', 'region-1584', 'region-1795', 'region-1952', 'region-1979', 'region-2033']",[]
region-1405,"['region-1072', 'region-1089', 'region-1109', 'region-1135', 'region-1323', 'region-1405', 'region-1410', 'region-1432', 'region-1912', 'region-1962', 'region-1997', 'region-2020']",[]
region-1406,"['region-601', 'region-716', 'region-847', 'region-887', 'region-941', 'region-1146', 'region-1406', 'region-1408', 'region-1425', 'region-1529', 'region-1591', 'region-1900', 'region-1911', 'region-1950', 'region-1996']",[]
region-1407,"['region-73', 'region-156', 'region-183', 'region-379', 'region-476', 'region-753', 'region-982', 'region-1118', 'region-1151', 'region-1168', 'region-1213', 'region-1226', 'region-1231', 'region-1407', 'region-1658', 'region-1664', 'region-1917', 'region-2013', 'region-2036']",[]
region-1408,"['region-439', 'region-446', 'region-601', 'region-665', 'region-716', 'region-847', 'region-857', 'region-887', 'region-941', 'region-1146', 'region-1350', 'region-1406', 'region-1408', 'region-1425', 'region-1466', 'region-1529', 'region-1591', 'region-1900', 'region-1911', 'region-1950', 'region-1983', 'region-1992', 'region-1996']",[]
region-1409,"['region-401', 'region-406', 'region-492', 'region-717', 'region-785', 'region-835', 'region-926', 'region-931', 'region-965', 'region-1156', 'region-1164', 'region-1409', 'region-1606', 'region-1652', 'region-1681', 'region-1753', 'region-1770', 'region-1794', 'region-1821', 'region-1846', 'region-1888']",[]
region-1410,"['region-1072', 'region-1089', 'region-1109', 'region-1135', 'region-1323', 'region-1405', 'region-1410', 'region-1432', 'region-1912', 'region-1962', 'region-1997', 'region-2020']",[]
region-1411,"['region-1081', 'region-1411']",[]
region-1412,"['region-756', 'region-824', 'region-1093', 'region-1124', 'region-1174', 'region-1184', 'region-1228', 'region-1343', 'region-1412', 'region-1536', 'region-1560', 'region-1635', 'region-1675', 'region-1967', 'region-1998']",[]
region-1413,"['region-17', 'region-121', 'region-558', 'region-625', 'region-642', 'region-826', 'region-911', 'region-972', 'region-990', 'region-1004', 'region-1082', 'region-1125', 'region-1149', 'region-1152', 'region-1413', 'region-1473', 'region-1526', 'region-1527', 'region-1596', 'region-1624', 'region-1649', 'region-1655', 'region-1830', 'region-1975', 'region-1984', 'region-2009', 'region-2013', 'region-2036']",[]
region-1414,"['region-1414', 'region-1423', 'region-2018', 'region-2037']",[]
region-1415,"['region-410', 'region-736', 'region-981', 'region-1305', 'region-1415', 'region-1442', 'region-1477', 'region-1720', 'region-1743', 'region-1812', 'region-1850', 'region-1893', 'region-1896', 'region-1944']",[]
region-1416,"['region-602', 'region-937', 'region-1238', 'region-1416', 'region-1505', 'region-1525', 'region-1541', 'region-1553', 'region-1600', 'region-1618', 'region-1858', 'region-1938', 'region-1971', 'region-2020']",[]
region-1417,"['region-162', 'region-253', 'region-282', 'region-408', 'region-597', 'region-703', 'region-809', 'region-1070', 'region-1127', 'region-1154', 'region-1198', 'region-1234', 'region-1304', 'region-1417', 'region-1586', 'region-1738', 'region-1855', 'region-1887', 'region-1915', 'region-1943', 'region-1979']",[]
region-1418,"['region-211', 'region-763', 'region-1120', 'region-1140', 'region-1222', 'region-1229', 'region-1397', 'region-1418', 'region-1455', 'region-1493', 'region-1932', 'region-1977', 'region-1993', 'region-2030']",[]
region-1419,"['region-42', 'region-116', 'region-192', 'region-276', 'region-684', 'region-719', 'region-734', 'region-739', 'region-740', 'region-788', 'region-799', 'region-830', 'region-843', 'region-870', 'region-910', 'region-949', 'region-979', 'region-1006', 'region-1012', 'region-1032', 'region-1034', 'region-1045', 'region-1049', 'region-1069', 'region-1074', 'region-1097', 'region-1108', 'region-1131', 'region-1153', 'region-1178', 'region-1289', 'region-1326', 'region-1362', 'region-1371', 'region-1378', 'region-1419', 'region-1436', 'region-1489', 'region-1538', 'region-1565', 'region-1566', 'region-1567', 'region-1605', 'region-1835', 'region-1932', 'region-1942', 'region-1992', 'region-2030']",[]
region-1420,"['region-232', 'region-339', 'region-370', 'region-1347', 'region-1420', 'region-1440', 'region-1453', 'region-1485', 'region-1891', 'region-1995', 'region-2019']",[]
region-1421,"['region-1224', 'region-1329', 'region-1421', 'region-1482', 'region-1523', 'region-1892', 'region-1949', 'region-1981', 'region-2042']",[]
region-1422,"['region-399', 'region-443', 'region-533', 'region-893', 'region-1007', 'region-1392', 'region-1422', 'region-1435', 'region-1447', 'region-1464', 'region-1783', 'region-1871', 'region-1940', 'region-1947', 'region-1951']",[]
region-1423,"['region-1414', 'region-1423', 'region-2018', 'region-2037']",[]
region-1424,"['region-60', 'region-63', 'region-134', 'region-273', 'region-400', 'region-505', 'region-566', 'region-669', 'region-771', 'region-803', 'region-892', 'region-907', 'region-999', 'region-1176', 'region-1188', 'region-1207', 'region-1277', 'region-1369', 'region-1370', 'region-1424', 'region-1602', 'region-1714', 'region-1718', 'region-1736', 'region-1745', 'region-1762', 'region-1799', 'region-1800', 'region-1843', 'region-1846', 'region-1906', 'region-1910', 'region-1927']",[]
region-1425,"['region-601', 'region-716', 'region-847', 'region-887', 'region-941', 'region-1146', 'region-1406', 'region-1408', 'region-1425', 'region-1529', 'region-1591', 'region-1900', 'region-1911', 'region-1950', 'region-1996']",[]
region-1426,"['region-218', 'region-260', 'region-494', 'region-513', 'region-992', 'region-1426', 'region-1570', 'region-1670', 'region-1721', 'region-1960', 'region-1967', 'region-1998']",[]
region-1427,"['region-191', 'region-207', 'region-451', 'region-548', 'region-767', 'region-867', 'region-884', 'region-930', 'region-934', 'region-1085', 'region-1308', 'region-1333', 'region-1379', 'region-1400', 'region-1427', 'region-1486', 'region-1550', 'region-1557', 'region-1578', 'region-1579', 'region-1611', 'region-1713', 'region-1757', 'region-1835', 'region-1908', 'region-1942', 'region-2008', 'region-2027']",[]
region-1428,"['region-1299', 'region-1336', 'region-1428', 'region-1623', 'region-1966', 'region-2005', 'region-2024']",[]
region-1429,"['region-708', 'region-1019', 'region-1080', 'region-1273', 'region-1349', 'region-1386', 'region-1388', 'region-1429', 'region-1494', 'region-1572', 'region-1642', 'region-1756', 'region-1760', 'region-1886', 'region-1901']","['region-1604', 'region-1642', 'region-1643', 'region-1651', 'region-1696', 'region-1700', 'region-1716', 'region-1729', 'region-1743', 'region-1749', 'region-1756', 'region-1760', 'region-1783', 'region-1796', 'region-1890', 'region-1936', 'region-1966', 'region-1994', 'region-2031']"
region-1430,"['region-5', 'region-28', 'region-72', 'region-94', 'region-131', 'region-149', 'region-171', 'region-185', 'region-210', 'region-275', 'region-312', 'region-431', 'region-449', 'region-577', 'region-579', 'region-596', 'region-656', 'region-664', 'region-742', 'region-1430', 'region-1433', 'region-1512', 'region-1562', 'region-1575', 'region-1590', 'region-1699', 'region-1733', 'region-1741', 'region-1761', 'region-1771', 'region-1777', 'region-1778', 'region-1786', 'region-1818', 'region-1832']",[]
region-1431,"['region-1431', 'region-1437', 'region-1588', 'region-1598', 'region-2009', 'region-2013', 'region-2042']",[]
region-1432,"['region-1072', 'region-1089', 'region-1109', 'region-1135', 'region-1323', 'region-1405', 'region-1410', 'region-1432', 'region-1912', 'region-1962', 'region-1997', 'region-2020']",[]
region-1433,"['region-5', 'region-28', 'region-72', 'region-94', 'region-131', 'region-149', 'region-171', 'region-185', 'region-210', 'region-275', 'region-312', 'region-431', 'region-449', 'region-577', 'region-579', 'region-596', 'region-656', 'region-664', 'region-742', 'region-1430', 'region-1433', 'region-1512', 'region-1562', 'region-1575', 'region-1590', 'region-1699', 'region-1733', 'region-1741', 'region-1771', 'region-1777', 'region-1778', 'region-1786', 'region-1818', 'region-1832']",[]
region-1434,"['region-252', 'region-639', 'region-932', 'region-1066', 'region-1113', 'region-1129', 'region-1340', 'region-1434', 'region-1450', 'region-1974', 'region-1980', 'region-1989', 'region-1991']",[]
region-1435,"['region-318', 'region-712', 'region-784', 'region-909', 'region-995', 'region-1042', 'region-1046', 'region-1062', 'region-1225', 'region-1266', 'region-1301', 'region-1324', 'region-1392', 'region-1422', 'region-1435', 'region-1447', 'region-1464', 'region-1476', 'region-1545', 'region-1561', 'region-1940', 'region-1948', 'region-1951', 'region-2010']",[]
region-1436,"['region-42', 'region-116', 'region-192', 'region-276', 'region-684', 'region-719', 'region-734', 'region-739', 'region-740', 'region-788', 'region-830', 'region-843', 'region-870', 'region-910', 'region-949', 'region-979', 'region-1006', 'region-1032', 'region-1045', 'region-1069', 'region-1074', 'region-1097', 'region-1108', 'region-1131', 'region-1153', 'region-1178', 'region-1289', 'region-1326', 'region-1362', 'region-1371', 'region-1378', 'region-1419', 'region-1436', 'region-1489', 'region-1538', 'region-1565', 'region-1566', 'region-1567', 'region-1605', 'region-1835', 'region-1932', 'region-1942', 'region-1992', 'region-2030']",[]
region-1437,"['region-1431', 'region-1437', 'region-1588', 'region-1598', 'region-2009', 'region-2013', 'region-2042']",[]
region-1438,"['region-1103', 'region-1195', 'region-1243', 'region-1306', 'region-1387', 'region-1438', 'region-1524', 'region-1563', 'region-1619', 'region-1622', 'region-1994', 'region-2003', 'region-2016', 'region-2040']",[]
region-1439,"['region-118', 'region-173', 'region-256', 'region-307', 'region-581', 'region-631', 'region-1211', 'region-1309', 'region-1346', 'region-1439', 'region-1467', 'region-1728', 'region-1894', 'region-1897', 'region-1922', 'region-1923']",[]
region-1440,"['region-232', 'region-339', 'region-370', 'region-1347', 'region-1420', 'region-1440', 'region-1453', 'region-1485', 'region-1891', 'region-1995', 'region-2019']",[]
region-1441,"['region-123', 'region-462', 'region-538', 'region-1283', 'region-1292', 'region-1441', 'region-1478', 'region-1501', 'region-1716', 'region-1824', 'region-1857', 'region-2010', 'region-2025']",[]
region-1442,"['region-112', 'region-278', 'region-410', 'region-736', 'region-981', 'region-1305', 'region-1415', 'region-1442', 'region-1477', 'region-1676', 'region-1682', 'region-1720', 'region-1743', 'region-1812', 'region-1850', 'region-1893', 'region-1896', 'region-1944']",[]
region-1443,"['region-209', 'region-495', 'region-1018', 'region-1076', 'region-1100', 'region-1197', 'region-1281', 'region-1377', 'region-1389', 'region-1443', 'region-1506', 'region-1510', 'region-1556', 'region-1592', 'region-1840', 'region-2003', 'region-2019', 'region-2040']",[]
region-1444,"['region-147', 'region-332', 'region-688', 'region-880', 'region-914', 'region-954', 'region-1112', 'region-1284', 'region-1288', 'region-1444', 'region-1459', 'region-1850', 'region-1893', 'region-2005', 'region-2024', 'region-2028']",[]
region-1445,"['region-421', 'region-829', 'region-1196', 'region-1220', 'region-1445', 'region-1554', 'region-1702', 'region-1709', 'region-1760', 'region-1869', 'region-1886', 'region-1903', 'region-1964', 'region-1965']",[]
region-1446,"['region-65', 'region-759', 'region-901', 'region-971', 'region-1057', 'region-1446', 'region-1637', 'region-1654', 'region-1693', 'region-1737', 'region-2027', 'region-2030']",[]
region-1447,"['region-318', 'region-712', 'region-784', 'region-909', 'region-995', 'region-1042', 'region-1046', 'region-1062', 'region-1225', 'region-1266', 'region-1286', 'region-1301', 'region-1324', 'region-1392', 'region-1422', 'region-1435', 'region-1447', 'region-1464', 'region-1476', 'region-1545', 'region-1561', 'region-1940', 'region-1948', 'region-1951', 'region-2010']",[]
region-1448,"['region-294', 'region-1448', 'region-1449', 'region-1478', 'region-1555', 'region-1857', 'region-1951', 'region-2010']",[]
region-1449,"['region-294', 'region-304', 'region-381', 'region-573', 'region-1448', 'region-1449', 'region-1478', 'region-1555', 'region-1763', 'region-1857', 'region-1951', 'region-2010']",[]
region-1450,"['region-252', 'region-639', 'region-932', 'region-1066', 'region-1113', 'region-1129', 'region-1340', 'region-1434', 'region-1450', 'region-1974', 'region-1980', 'region-1989', 'region-1991']",[]
region-1451,"['region-1192', 'region-1451', 'region-1470', 'region-1488', 'region-1870', 'region-1997', 'region-2020']",[]
region-1452,"['region-27', 'region-108', 'region-233', 'region-299', 'region-392', 'region-464', 'region-486', 'region-865', 'region-1275', 'region-1452', 'region-1480', 'region-1487', 'region-1490', 'region-1607', 'region-1609', 'region-1724', 'region-1963', 'region-1970', 'region-2026', 'region-2043']",[]
region-1453,"['region-232', 'region-339', 'region-370', 'region-1347', 'region-1420', 'region-1440', 'region-1453', 'region-1485', 'region-1508', 'region-1891', 'region-1995', 'region-2019']",[]
region-1454,"['region-850', 'region-1051', 'region-1313', 'region-1454', 'region-1479', 'region-1569', 'region-1608', 'region-1981', 'region-2011']",[]
region-1455,"['region-211', 'region-763', 'region-1120', 'region-1140', 'region-1222', 'region-1229', 'region-1397', 'region-1418', 'region-1455', 'region-1493', 'region-1932', 'region-1977', 'region-1993', 'region-2030']",[]
region-1456,"['region-287', 'region-295', 'region-325', 'region-727', 'region-1061', 'region-1092', 'region-1138', 'region-1163', 'region-1360', 'region-1393', 'region-1402', 'region-1456', 'region-1508', 'region-1791', 'region-1934', 'region-1995', 'region-2019', 'region-2035']",[]
region-1457,"['region-19', 'region-143', 'region-158', 'region-432', 'region-437', 'region-482', 'region-837', 'region-846', 'region-988', 'region-1114', 'region-1147', 'region-1166', 'region-1221', 'region-1261', 'region-1310', 'region-1318', 'region-1330', 'region-1457', 'region-1496', 'region-1775', 'region-1780', 'region-1899', 'region-1914', 'region-1937', 'region-1954', 'region-1958']",[]
region-1458,"['region-119', 'region-141', 'region-216', 'region-262', 'region-583', 'region-796', 'region-827', 'region-861', 'region-866', 'region-957', 'region-973', 'region-974', 'region-984', 'region-1014', 'region-1126', 'region-1241', 'region-1251', 'region-1354', 'region-1458', 'region-1499', 'region-1544', 'region-1547', 'region-1593', 'region-1615', 'region-1636', 'region-1640', 'region-1702', 'region-1842', 'region-1869', 'region-1879', 'region-1903', 'region-1960', 'region-1998']",[]
region-1459,"['region-147', 'region-332', 'region-688', 'region-880', 'region-914', 'region-954', 'region-1112', 'region-1284', 'region-1288', 'region-1444', 'region-1459', 'region-1850', 'region-1893', 'region-2005', 'region-2024', 'region-2028']",[]
region-1460,"['region-279', 'region-483', 'region-491', 'region-536', 'region-689', 'region-729', 'region-1374', 'region-1460', 'region-1532', 'region-1800', 'region-1843', 'region-1847', 'region-1868', 'region-1906', 'region-1910', 'region-1991']",[]
region-1461,"['region-102', 'region-414', 'region-1106', 'region-1136', 'region-1165', 'region-1172', 'region-1242', 'region-1258', 'region-1287', 'region-1327', 'region-1365', 'region-1461', 'region-1797', 'region-1859', 'region-1974', 'region-1989']",[]
region-1462,"['region-450', 'region-605', 'region-758', 'region-774', 'region-851', 'region-873', 'region-952', 'region-1016', 'region-1036', 'region-1096', 'region-1355', 'region-1380', 'region-1462', 'region-1509', 'region-1884', 'region-1896', 'region-1944', 'region-1975']",[]
region-1463,"['region-794', 'region-1083', 'region-1463', 'region-1742', 'region-2021', 'region-2031']",[]
region-1464,"['region-318', 'region-712', 'region-784', 'region-909', 'region-995', 'region-1042', 'region-1046', 'region-1062', 'region-1225', 'region-1266', 'region-1301', 'region-1324', 'region-1392', 'region-1422', 'region-1435', 'region-1447', 'region-1464', 'region-1476', 'region-1545', 'region-1561', 'region-1940', 'region-1948', 'region-1951', 'region-2010']",[]
region-1465,"['region-284', 'region-728', 'region-1067', 'region-1283', 'region-1334', 'region-1335', 'region-1465', 'region-1501', 'region-1552', 'region-1632', 'region-1690', 'region-1961', 'region-2010', 'region-2025', 'region-2042']",[]
region-1466,"['region-439', 'region-446', 'region-665', 'region-857', 'region-1350', 'region-1408', 'region-1466', 'region-1529', 'region-1591', 'region-1900', 'region-1950', 'region-1983', 'region-1992']",[]
region-1467,"['region-118', 'region-173', 'region-256', 'region-307', 'region-581', 'region-631', 'region-1211', 'region-1309', 'region-1346', 'region-1439', 'region-1467', 'region-1728', 'region-1894', 'region-1897', 'region-1922', 'region-1923']",[]
region-1468,"['region-661', 'region-879', 'region-913', 'region-987', 'region-1302', 'region-1332', 'region-1391', 'region-1468', 'region-1810', 'region-1977', 'region-1993', 'region-2042']",[]
region-1469,"['region-3', 'region-26', 'region-139', 'region-411', 'region-455', 'region-466', 'region-658', 'region-786', 'region-881', 'region-1115', 'region-1158', 'region-1191', 'region-1256', 'region-1267', 'region-1328', 'region-1385', 'region-1469', 'region-1610', 'region-1627', 'region-1735', 'region-1780', 'region-1867', 'region-1897', 'region-1899', 'region-1923', 'region-1937', 'region-1956', 'region-1985']",[]
region-1470,"['region-1192', 'region-1451', 'region-1470', 'region-1488', 'region-1870', 'region-1997', 'region-2020']",[]
region-1471,"['region-121', 'region-625', 'region-990', 'region-1004', 'region-1149', 'region-1152', 'region-1471', 'region-1473', 'region-1616', 'region-1624', 'region-2013', 'region-2036']",[]
region-1472,"['region-895', 'region-908', 'region-956', 'region-1015', 'region-1233', 'region-1356', 'region-1367', 'region-1472', 'region-1885', 'region-1926', 'region-1986', 'region-2043']",[]
region-1473,"['region-17', 'region-121', 'region-558', 'region-625', 'region-642', 'region-826', 'region-911', 'region-972', 'region-990', 'region-1004', 'region-1082', 'region-1125', 'region-1149', 'region-1152', 'region-1413', 'region-1471', 'region-1473', 'region-1526', 'region-1527', 'region-1596', 'region-1616', 'region-1624', 'region-1649', 'region-1655', 'region-1830', 'region-1975', 'region-1984', 'region-2009', 'region-2013', 'region-2036']",[]
region-1474,"['region-427', 'region-812', 'region-821', 'region-860', 'region-886', 'region-1474', 'region-1475', 'region-1930', 'region-1935', 'region-2018', 'region-2023']",[]
region-1475,"['region-427', 'region-821', 'region-860', 'region-886', 'region-1474', 'region-1475', 'region-1930', 'region-1935', 'region-2018', 'region-2023']",[]
region-1476,"['region-318', 'region-712', 'region-784', 'region-909', 'region-995', 'region-1042', 'region-1046', 'region-1062', 'region-1193', 'region-1225', 'region-1266', 'region-1286', 'region-1301', 'region-1324', 'region-1435', 'region-1447', 'region-1464', 'region-1476', 'region-1545', 'region-1561', 'region-1940', 'region-1948', 'region-1951', 'region-2010']",[]
region-1477,"['region-278', 'region-410', 'region-736', 'region-981', 'region-1305', 'region-1415', 'region-1442', 'region-1477', 'region-1676', 'region-1682', 'region-1720', 'region-1743', 'region-1812', 'region-1850', 'region-1893', 'region-1896', 'region-1944']",[]
region-1478,"['region-294', 'region-304', 'region-381', 'region-573', 'region-617', 'region-1292', 'region-1441', 'region-1448', 'region-1449', 'region-1478', 'region-1555', 'region-1763', 'region-1824', 'region-1857', 'region-1951', 'region-2010']",[]
region-1479,"['region-31', 'region-85', 'region-850', 'region-1051', 'region-1275', 'region-1313', 'region-1454', 'region-1479', 'region-1569', 'region-1608', 'region-1963', 'region-1981', 'region-2011', 'region-2026']",[]
region-1480,"['region-27', 'region-108', 'region-233', 'region-391', 'region-392', 'region-464', 'region-486', 'region-498', 'region-865', 'region-1452', 'region-1480', 'region-1487', 'region-1490', 'region-1507', 'region-1517', 'region-1607', 'region-1609', 'region-1724', 'region-1963', 'region-1970', 'region-2026', 'region-2043']",[]
region-1481,"['region-961', 'region-1060', 'region-1087', 'region-1102', 'region-1351', 'region-1395', 'region-1399', 'region-1481', 'region-1807', 'region-1911', 'region-1946', 'region-1958', 'region-1996']",[]
region-1482,"['region-1224', 'region-1329', 'region-1376', 'region-1421', 'region-1482', 'region-1523', 'region-1892', 'region-1949', 'region-1981', 'region-2042']",[]
region-1483,"['region-266', 'region-277', 'region-283', 'region-828', 'region-1483', 'region-1770', 'region-1784', 'region-1793', 'region-1881', 'region-1888', 'region-2014', 'region-2036']",[]
region-1484,"['region-450', 'region-694', 'region-774', 'region-851', 'region-862', 'region-952', 'region-1016', 'region-1036', 'region-1096', 'region-1144', 'region-1355', 'region-1380', 'region-1484', 'region-1509', 'region-1527', 'region-1626', 'region-1884', 'region-1975', 'region-1984']",[]
region-1485,"['region-232', 'region-339', 'region-370', 'region-1347', 'region-1420', 'region-1440', 'region-1453', 'region-1485', 'region-1508', 'region-1891', 'region-1995', 'region-2019']",[]
region-1486,"['region-191', 'region-207', 'region-451', 'region-548', 'region-767', 'region-867', 'region-884', 'region-930', 'region-934', 'region-1085', 'region-1308', 'region-1333', 'region-1379', 'region-1400', 'region-1427', 'region-1486', 'region-1550', 'region-1557', 'region-1578', 'region-1579', 'region-1611', 'region-1713', 'region-1757', 'region-1835', 'region-1908', 'region-1942', 'region-2008', 'region-2027']",[]
region-1487,"['region-27', 'region-108', 'region-233', 'region-299', 'region-391', 'region-392', 'region-464', 'region-486', 'region-498', 'region-865', 'region-1452', 'region-1480', 'region-1487', 'region-1490', 'region-1507', 'region-1517', 'region-1607', 'region-1609', 'region-1724', 'region-1963', 'region-1970', 'region-2026', 'region-2043']",[]
region-1488,"['region-1192', 'region-1451', 'region-1470', 'region-1488', 'region-1870', 'region-1997', 'region-2020']",[]
region-1489,"['region-42', 'region-116', 'region-192', 'region-276', 'region-684', 'region-719', 'region-734', 'region-739', 'region-740', 'region-775', 'region-788', 'region-799', 'region-830', 'region-843', 'region-870', 'region-910', 'region-949', 'region-979', 'region-1006', 'region-1012', 'region-1032', 'region-1034', 'region-1045', 'region-1049', 'region-1069', 'region-1074', 'region-1097', 'region-1108', 'region-1131', 'region-1137', 'region-1153', 'region-1178', 'region-1235', 'region-1285', 'region-1289', 'region-1326', 'region-1362', 'region-1371', 'region-1378', 'region-1419', 'region-1436', 'region-1489', 'region-1538', 'region-1565', 'region-1566', 'region-1567', 'region-1578', 'region-1605', 'region-1835', 'region-1932', 'region-1942', 'region-1983', 'region-1992', 'region-2030']",[]
region-1490,"['region-27', 'region-108', 'region-233', 'region-299', 'region-392', 'region-464', 'region-486', 'region-865', 'region-1275', 'region-1452', 'region-1480', 'region-1487', 'region-1490', 'region-1607', 'region-1609', 'region-1724', 'region-1963', 'region-2026', 'region-2043']",[]
region-1491,"['region-39', 'region-75', 'region-247', 'region-249', 'region-313', 'region-343', 'region-357', 'region-430', 'region-604', 'region-730', 'region-922', 'region-1187', 'region-1300', 'region-1491', 'region-1512', 'region-1549', 'region-1562', 'region-1575', 'region-1579', 'region-1590', 'region-1744', 'region-1761', 'region-1771', 'region-1777', 'region-1786', 'region-1801', 'region-1862', 'region-1908', 'region-2008']",[]
