ID,Name,Brand,Latitude,Longitude,cate_1,cate_2,cate_3,brand:wikidata,Region_ID,District,Region
5134636286,TOYOPET,TOYOPET,35.7547478,139.7077741,transportation,vehicle_sale,vehicle_sale_shop,,2229,板橋区,氷川町
5134656291,ドンキー,ドンキー,35.755549,139.708225,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,2207,板橋区,仲宿
5134656293,Seijo,Seijo,35.755696,139.7086615,medical,medical_retail,pharmacy,Q11314133,2207,板橋区,仲宿
5134657347,マツザワヤ,Matsuzakaya,35.7555706,139.7089182,food_and_beverage,raw_food_and_beverage_shop,raw_meat_shop,,2207,板橋区,仲宿
5134684271,こいぶち歯科,こいぶち歯科,35.7550622,139.7089418,medical,medical_practice,dental_practice,,2207,板橋区,仲宿
5134684286,Rino,蘭,35.7549998,139.7092824,life_service,general_service,fashion_and_beauty_service,,2207,板橋区,仲宿
5134702434,Cut Factory,Cut Factory,35.7544605,139.7094366,life_service,general_service,fashion_and_beauty_service,Q91102312,2207,板橋区,仲宿
5134702436,心心整体院,心心整体院,35.754383,139.709449,recreation,daytime_recreational_venue,indoor_recreational_venue,,2207,板橋区,仲宿
5134702437,激安本舗,激安本舗,35.7542608,139.7094796,food_and_beverage,raw_food_and_beverage_shop,fruits_and_vegetables_shop,,2207,板橋区,仲宿
5134957730,マルミヤ,マルミ,35.7541155,139.7093197,shopping,fashion_shop,clothes_shop,,2207,板橋区,仲宿
5134957733,TAMAKI,玉起屋,35.7538356,139.7093846,shopping,fashion_shop,clothes_shop,,2207,板橋区,仲宿
5134971277,三百杯,三百杯,35.7089235,139.7726463,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,544,台東区,上野二丁目
5135027095,Anytime Fitness,Anytime Fitness,35.7539925,139.7095816,sports,sports_facility,casual_excercise_facility,Q4778364,2207,板橋区,仲宿
5135027100,北京飯店,北京飯店,35.7538631,139.7096248,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,2207,板橋区,仲宿
5135027102,Riat!,Riat!,35.7539433,139.7095593,shopping,fashion_shop,shoe_shop,,2207,板橋区,仲宿
5135027116,SainE,SainE,35.7532877,139.7098716,shopping,general_store,supermarket,,2207,板橋区,仲宿
5135027117,CAN DO,CAN DO,35.7533241,139.7099842,shopping,general_store,general_goods_store,Q11297367,2207,板橋区,仲宿
5135027825,Kaldi Coffee Farm,Kaldi Coffee Farm,35.7533793,139.7095983,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q11297236,2207,板橋区,仲宿
5135027826,たんぽぽ,たんぽぽ,35.7532523,139.7096294,life_service,household_service,laundromat,,2207,板橋区,仲宿
5135055815,Matsukiyo,Matsukiyo,35.7529567,139.7100584,medical,medical_retail,pharmacy,Q8014776,2207,板橋区,仲宿
5135055817,KINPAYA,KINPAYA,35.7528566,139.7101095,shopping,fashion_shop,shoe_shop,,2207,板橋区,仲宿
5135055818,盛香苑,叙香苑,35.7527495,139.7099647,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,2207,板橋区,仲宿
5135057622,おかしのまちおか,おかしのまちおか,35.7525379,139.7101084,food_and_beverage,dessert_shop,confectionery_shop,,2207,板橋区,仲宿
5135057623,マツキン,Matsukiyo,35.7525611,139.7103483,food_and_beverage,raw_food_and_beverage_shop,raw_meat_shop,,2207,板橋区,仲宿
5135136563,さぼてん,Saboten,35.7524193,139.710563,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,2144,板橋区,板橋三丁目
5135136564,ちよだ鮨,Chiyoda Sushi,35.7523689,139.7106594,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,2144,板橋区,板橋三丁目
5135136565,Seijo,Seijo,35.7522039,139.7104515,medical,medical_retail,pharmacy,Q11314133,2144,板橋区,板橋三丁目
5135136567,Megane Store,メガネストアー,35.7519602,139.7107248,medical,medical_practice,specialist_practice,Q11343503,2144,板橋区,板橋三丁目
5135136570,あかのれん,赤のれん,35.7519416,139.7105637,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,2144,板橋区,板橋三丁目
5135136574,White Kyuubin,White Kyuubin,35.7519794,139.7101693,life_service,household_service,laundromat,Q11505557,2144,板橋区,板橋三丁目
5135136576,すし三崎丸,すし三崎丸,35.7519378,139.7100643,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,2207,板橋区,仲宿
5135163736,Matsuya,Matsuya,35.7512941,139.7098138,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q848773,2143,板橋区,板橋二丁目
5135163755,とんかつ松乃屋,Tonkatsu Matsunoya,35.7510176,139.7097741,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,2143,板橋区,板橋二丁目
5135254412,Mister Donut,Mister Donut,35.7093056,139.7738198,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q1065819,546,台東区,上野四丁目
5135420999,だるま,だるま,35.7089692,139.770348,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,544,台東区,上野二丁目
5135421012,Kitaro Sushi,香取鮨,35.7089915,139.7712488,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,544,台東区,上野二丁目
5135421014,HANA,花,35.7089844,139.7710785,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,544,台東区,上野二丁目
5137368241,Torikizoku,Torikizoku,35.7058373,139.7750113,food_and_beverage,beverage_shop,alchoholic_beverage_shop,Q11675129,547,台東区,上野五丁目
5138825174,My Basket,My Basket,35.7064526,139.7797698,shopping,general_store,supermarket,Q11278154,581,台東区,台東四丁目
5140581332,理容ヤマダ,理容ヤマダ,35.704329,139.7809249,life_service,general_service,fashion_and_beauty_service,,580,台東区,台東三丁目
5140581334,TORAYA,とらや,35.7044433,139.7809745,shopping,books_and_stationery_shop,stationery_shop,,580,台東区,台東三丁目
5140581338,Yakiniku Panga,焼肉 山河,35.7048528,139.7809973,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,580,台東区,台東三丁目
5140581344,Yoshidaya,YOSHIDA,35.704971,139.7810356,shopping,fashion_shop,clothes_shop,,580,台東区,台東三丁目
5140581346,Kotarou,Kyotaru,35.7050336,139.7810278,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,580,台東区,台東三丁目
5140581347,Indian Restaurant Prasidha,INDIAN RESTAURANT PANAS,35.7050657,139.7810416,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,580,台東区,台東三丁目
5140778338,7-Eleven,7-Eleven,35.7443444,139.6673028,shopping,general_store,convenience_store,Q259340,2305,練馬区,桜台二丁目
5140786130,Umenoki,Umenoki,35.7613551,139.7212583,food_and_beverage,beverage_shop,coffee_and_tea_shop,,1996,北区,上十条二丁目
5140845899,一軒め酒場,一軒め酒場,35.7102531,139.7746472,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,548,台東区,上野六丁目
5140845905,New Fruits,New Fruits,35.7104654,139.7746271,food_and_beverage,raw_food_and_beverage_shop,fruits_and_vegetables_shop,,548,台東区,上野六丁目
5140932259,Azumaya,東家,35.7101208,139.7754653,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,548,台東区,上野六丁目
5141050314,朝日信用金庫,朝日信用金庫,35.7097119,139.7741604,life_service,financial_service,bank,,546,台東区,上野四丁目
5141050316,Megane Ichiba,Megane Ichiba,35.7098273,139.7743066,medical,medical_practice,specialist_practice,Q11343506,546,台東区,上野四丁目
5141050317,Gindako,Gindaco,35.70986,139.7743173,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,546,台東区,上野四丁目
5141050318,Daikokuya,Daikokuya,35.7097032,139.7742596,life_service,financial_service,money_lender,,546,台東区,上野四丁目
5141050320,Adores,Adores,35.7100113,139.7743455,recreation,daytime_recreational_venue,indoor_recreational_venue,Q54843532,546,台東区,上野四丁目
5141051822,Taito Station,Taito Station,35.7105536,139.7743957,recreation,daytime_recreational_venue,indoor_recreational_venue,,546,台東区,上野四丁目
5141141013,Kushikatsu Dengana,Kushikatsu Dengana,35.7101551,139.7743066,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,546,台東区,上野四丁目
5141141014,Mantra,Mantra,35.7101453,139.7743441,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,546,台東区,上野四丁目
5141141728,モーゼスさんのケバブ,モーゼスさんのケバブ,35.7097647,139.7744655,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,546,台東区,上野四丁目
5141141732,Iseroku,伊勢ろく,35.7099607,139.7740082,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,546,台東区,上野四丁目
5141141733,Kamameshi Haru,Kamameshi Haru,35.7099449,139.774091,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,546,台東区,上野四丁目
5141141736,イタリアンバルDona,イタリアンバルDona,35.7099185,139.7741862,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,546,台東区,上野四丁目
5141150421,LoRo,LORO,35.7101954,139.7751193,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,548,台東区,上野六丁目
5141159579,Sakura,さくら,35.709603,139.7737681,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,546,台東区,上野四丁目
5141196692,Toritsune,Toritsune,35.7084231,139.7713347,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,520,文京区,湯島三丁目
5141196693,Izakaya Kujaku,居酒屋かこ,35.7084133,139.7712247,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,520,文京区,湯島三丁目
5141196698,Yakiniku Tamura,Yakiniku Tamura,35.7086052,139.7723464,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,544,台東区,上野二丁目
5141196699,Yakiniku Yamada,焼肉,35.7083953,139.7723687,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,544,台東区,上野二丁目
5141196700,TUC Shop,TUC Shop,35.7083498,139.7723733,shopping,general_store,general_goods_store,,544,台東区,上野二丁目
5141464724,bio ojiyan cafe,bio ojiyan cafe,35.6610668,139.6655511,food_and_beverage,beverage_shop,coffee_and_tea_shop,,1383,世田谷区,北沢二丁目
5142307518,美容室イイジマ,美容室ハイジ,35.7055966,139.7808344,life_service,general_service,fashion_and_beauty_service,,581,台東区,台東四丁目
5142428760,Takei,竹,35.7037659,139.7808444,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,579,台東区,台東二丁目
5143253079,DINO,DINO,35.7092071,139.772246,recreation,night_life_and_vice_venue,nightclub,,544,台東区,上野二丁目
5143253085,一,一会,35.7092365,139.7724049,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,544,台東区,上野二丁目
5143262247,Kakuyasu,Kakuyasu,35.7088712,139.7706266,food_and_beverage,beverage_shop,alchoholic_beverage_shop,Q11293990,544,台東区,上野二丁目
5144592724,Kindel,Kindel,35.6629914,139.6998391,shopping,fashion_shop,clothes_shop,,1610,渋谷区,神南一丁目
5144917198,げんき堂整骨院,げんき堂整骨院,35.7062985,139.7737648,recreation,daytime_recreational_venue,indoor_recreational_venue,,545,台東区,上野三丁目
5144917207,Murayakuba,Murayakuba,35.7059788,139.7737715,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,545,台東区,上野三丁目
5144917210,Kyo,響,35.7058351,139.7737574,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,545,台東区,上野三丁目
5147647267,Himono-ya,ひもの屋,35.722646,139.7788891,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,589,台東区,根岸一丁目
5147755781,鳥千,鳥千,35.6709219,139.7294295,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,235,港区,赤坂八丁目
5149575425,Welcia,Welcia,35.6896843,139.8980278,medical,medical_retail,pharmacy,Q11288684,2977,江戸川区,東瑞江一丁目
5149576824,Anytime Fitness,Anytime Fitness,35.6895188,139.898153,sports,sports_facility,casual_excercise_facility,Q4778364,2977,江戸川区,東瑞江一丁目
5149651505,かとう医院,かとう医院,35.7233629,139.7797702,medical,medical_practice,general_practice,,591,台東区,根岸三丁目
5150070421,Edokko,江戸っ子,35.7112151,139.775058,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,548,台東区,上野六丁目
5150083024,Loft,Loft,35.711054,139.7758427,shopping,books_and_stationery_shop,stationery_shop,,548,台東区,上野六丁目
5150935726,BLUE STYLE,BLUE STYLE,35.6014953,139.70858,life_service,general_service,fashion_and_beauty_service,,935,品川区,中延五丁目
5150945756,大東京信用組合,大東京信用組合,35.6037196,139.7069875,life_service,financial_service,bank,,935,品川区,中延五丁目
5150952084,au,au,35.6034928,139.7069958,shopping,miscellaneous_store,electronics_shop,Q307110,935,品川区,中延五丁目
5151051025,Ministop,Ministop,35.6899855,139.7132866,shopping,general_store,convenience_store,Q1038929,369,新宿区,新宿一丁目
5151077078,CAN DO,CAN DO,35.6037358,139.7068336,shopping,general_store,general_goods_store,Q11297367,935,品川区,中延五丁目
5151087145,Daiso,Daiso,35.6035955,139.7075649,shopping,general_store,general_goods_store,Q866991,935,品川区,中延五丁目
5151094429,ポプラ,ポプラ,35.6034745,139.7073394,life_service,household_service,laundromat,,935,品川区,中延五丁目
5151105971,Okashi no Machioka,おかしのまちおか,35.6034375,139.7075425,food_and_beverage,dessert_shop,confectionery_shop,,935,品川区,中延五丁目
5151350781,Yoronotaki,Yoronotaki,35.711097,139.7749624,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,548,台東区,上野六丁目
5151350786,UNIQLO,UNIQLO,35.711366,139.7751206,shopping,fashion_shop,clothes_shop,Q26070,548,台東区,上野六丁目
5151388328,養老乃瀧,Yoronotaki,35.7109576,139.7748095,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,548,台東区,上野六丁目
5151388331,Tsukiji Kassen Ichiba,Tsukiji Kassen Ichiba,35.7107289,139.7747786,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,548,台東区,上野六丁目
5151388332,揚子江,揚子江,35.7105525,139.7748749,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,548,台東区,上野六丁目
5151558745,Chiba-chan,Chiba-chan,35.709689,139.7756276,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,548,台東区,上野六丁目
5151558746,HUB,HUB,35.7097249,139.77559,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,548,台東区,上野六丁目
5151558749,Yakiniku Yansando,Yakiniku Yansando,35.7098534,139.775645,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,548,台東区,上野六丁目
5151558750,Tarumatsu,たる松,35.7099558,139.7756195,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,548,台東区,上野六丁目
5151602810,Coca-Cola,Coca-Cola,35.7147451,139.7691477,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q2813,550,台東区,上野公園
5151858250,Takioka,Takioka,35.7086643,139.7751273,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,548,台東区,上野六丁目
5151858252,たる松,たる松,35.70882,139.7751179,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,548,台東区,上野六丁目
5151858260,Masuya,Masuya,35.7095757,139.7755726,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,548,台東区,上野六丁目
5151858262,7-Eleven,7-Eleven,35.709457,139.7755659,shopping,general_store,convenience_store,Q259340,548,台東区,上野六丁目
5151858267,Toritetsu,とり鉄,35.7092991,139.7753888,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,548,台東区,上野六丁目
5151858276,Aichan,愛ちゃん,35.7092017,139.7754009,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,548,台東区,上野六丁目
5151858277,情熱ホルモン,情熱ホルモン,35.7091788,139.7754049,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,548,台東区,上野六丁目
5151906142,Sakura Suisan,Sakura Suisan,35.7084258,139.7751153,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,548,台東区,上野六丁目
5151906143,Kuradori,Kuradori,35.708514,139.7751233,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,548,台東区,上野六丁目
5151906144,Fubuki,吹雪,35.7085777,139.775122,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,548,台東区,上野六丁目
5151906156,ABC MART,ABC-Mart,35.7085897,139.7754928,shopping,fashion_shop,shoe_shop,Q11188787,548,台東区,上野六丁目
5152747749,Minatoya,湊や,35.7083626,139.7746177,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,546,台東区,上野四丁目
5152759914,Kutsu no Daiwa,Kutsu no Daiwa,35.7080452,139.7745412,shopping,fashion_shop,shoe_shop,,546,台東区,上野四丁目
5152908464,Tsukiji Kassen Ichiba,Tsukiji Kassen Ichiba,35.7082733,139.7750978,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,548,台東区,上野六丁目
5152908467,Grace,GRACE,35.708239,139.7750922,shopping,fashion_shop,cosmetics_shop,,548,台東区,上野六丁目
5152908468,TAKERU,たけろう,35.7081557,139.775075,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,548,台東区,上野六丁目
5152908469,Yakiniku Taisho,焼肉とみひさ,35.7081002,139.7750656,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,548,台東区,上野六丁目
5152908471,Matsukiyo,Matsukiyo,35.7079074,139.7750348,medical,medical_retail,pharmacy,Q8014776,548,台東区,上野六丁目
5152908475,英鮨,英鮨,35.7082185,139.77414,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,546,台東区,上野四丁目
5152908477,Kappazushi,Kappazushi,35.7081869,139.7743166,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q11263916,546,台東区,上野四丁目
5152956981,Jalana,JALAN,35.7090422,139.7751106,shopping,fashion_shop,clothes_shop,,548,台東区,上野六丁目
5153170574,Shinrai,Shinrai,35.7095031,139.7756339,recreation,daytime_recreational_venue,indoor_recreational_venue,,548,台東区,上野六丁目
5153170575,Nanboya,なんぼや,35.7095134,139.7756131,shopping,fashion_shop,accessory_shop,,548,台東区,上野六丁目
5153170583,Yakiniku Yansando,Yakiniku Yansando,35.7087503,139.7755076,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,548,台東区,上野六丁目
5153170584,Numazu-ko Kaisho,Numazu-ko Kaisho,35.7091957,139.7755404,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,548,台東区,上野六丁目
5153170587,Takarajima 24,Takarajima 24,35.7091097,139.7753875,shopping,hobby_shop,digital_media_shop,,548,台東区,上野六丁目
5153170600,Kokumin,Kokumin,35.7083692,139.7752909,medical,medical_retail,pharmacy,Q11301923,548,台東区,上野六丁目
5155173632,Lawson,LAWSON,35.7040763,139.7795503,shopping,general_store,convenience_store,Q1557223,580,台東区,台東三丁目
5155222910,Suehiro,Suehiro,35.7040121,139.7815358,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,563,台東区,小島一丁目
5155284814,Zeitaku Senbei,Zeitaku Senbei,35.7047036,139.7811945,food_and_beverage,dessert_shop,confectionery_shop,,580,台東区,台東三丁目
5155284819,Ikedaya,Ikedaya,35.704647,139.7811884,shopping,general_store,general_goods_store,,580,台東区,台東三丁目
5155306224,松本歯科医院,松本医院,35.7051648,139.7821621,medical,medical_practice,dental_practice,,564,台東区,小島二丁目
5155762728,ozu washi,小津和紙,35.6878603,139.7734116,shopping,books_and_stationery_shop,stationery_shop,,181,中央区,日本橋室町三丁目
5155782826,Mokuhankan Woodblock Prints,Mokuhankan Woodblock Prints,35.7130462,139.7940426,recreation,arts_venue,art_display_venue,,523,台東区,浅草一丁目
5155782827,BIN,Bon,35.6486852,139.6966624,shopping,fashion_shop,clothes_shop,,1014,目黒区,青葉台一丁目
5156337139,Asahi Sushi,旭鮨,35.7531161,139.8040167,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,2561,足立区,千住四丁目
5156802933,Yakiniku Toraji,焼肉トラジ,35.7105678,139.7730245,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,544,台東区,上野二丁目
5156802934,Nagayama Honten,Nagayama Honten,35.7105754,139.7730593,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,544,台東区,上野二丁目
5157775522,Kindel,Kindel,35.6682053,139.7064523,shopping,fashion_shop,clothes_shop,,1606,渋谷区,神宮前四丁目
5158131760,FamilyMart,FamilyMart,35.678725,139.7050906,shopping,general_store,convenience_store,Q1191685,1614,渋谷区,千駄ケ谷三丁目
5158131761,FamilyMart,FamilyMart,35.679098,139.7079189,shopping,general_store,convenience_store,Q1191685,1612,渋谷区,千駄ケ谷一丁目
5158143490,金光教神宮教会,金光教神宮教会,35.6742377,139.7100567,life_service,general_service,worship_service,,1604,渋谷区,神宮前二丁目
5158145821,Genki Sushi,Genki Sushi,35.6603753,139.6993808,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,1580,渋谷区,宇田川町
5158145822,Sushi No Midori,寿司の美登利,35.6729004,139.7358556,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,254,港区,赤坂五丁目
5158186321,Katsu Midori,Katsumidori,35.660267,139.7006134,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,1610,渋谷区,神南一丁目
5158268470,やまと屋,Yamato,35.6987442,139.7842609,shopping,general_store,general_goods_store,,530,台東区,浅草橋一丁目
5158268493,東宝服飾,東宝服飾,35.6989539,139.7842555,shopping,fashion_shop,clothes_shop,,531,台東区,浅草橋二丁目
5158704409,さくら整骨院,さくら整骨院,35.7020058,139.7849479,recreation,daytime_recreational_venue,indoor_recreational_venue,,583,台東区,鳥越二丁目
5159019921,Kuranosuke,Kuranosuke,35.7310737,139.7082902,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,1930,豊島区,西池袋一丁目
5159019922,Ki-zushi,Kizushi,35.6863015,139.782891,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,160,中央区,日本橋人形町二丁目
5159939581,田辺薬局,田辺薬局,35.6034937,139.7080643,medical,medical_retail,pharmacy,,935,品川区,中延五丁目
5159943095,亀七寿司,亀七寿司,35.6035216,139.7079324,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,935,品川区,中延五丁目
5159960914,Tsuruha,Tsuruha,35.6037169,139.7077517,medical,medical_retail,pharmacy,Q11318826,935,品川区,中延五丁目
5163404247,Gusto,Gusto,35.7277553,139.7132541,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q87724117,1944,豊島区,南池袋一丁目
5165902921,Kaori-ya,かほりや,35.64572,139.7119584,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,1584,渋谷区,恵比寿四丁目
5166837222,小諸そば,小諸そば,35.6760047,139.7774504,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,185,中央区,八丁堀二丁目
5166837224,Royal Host,Royal Host,35.6767408,139.7784734,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q11120884,184,中央区,八丁堀一丁目
5166837228,みずほATMコーナー,みずほATMコーナー,35.6764096,139.7782077,life_service,financial_service,atm,,185,中央区,八丁堀二丁目
5166837230,鳥元,鳥元,35.6757066,139.7778041,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,185,中央区,八丁堀二丁目
5166837231,Sugi Pharmacy,Sugi Pharmacy,35.6768427,139.778566,medical,medical_retail,pharmacy,Q11311460,184,中央区,八丁堀一丁目
5166837234,Denny's,Denny's,35.6761477,139.7780669,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q1189695,185,中央区,八丁堀二丁目
5166837236,Yoshinoya,Yoshinoya,35.6772703,139.778191,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q776272,184,中央区,八丁堀一丁目
5166837237,DoCoMo Shop,DoCoMo Shop,35.6765311,139.7776905,shopping,miscellaneous_store,electronics_shop,Q853958,185,中央区,八丁堀二丁目
5166837239,Jonathan's,Jonathan's,35.6770706,139.7786415,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q11310628,184,中央区,八丁堀一丁目
5166837240,ACCEA,acca,35.6761677,139.7775177,life_service,general_service,photography_service,,185,中央区,八丁堀二丁目
5166837242,Hanamarūdon,Hanamarūdon,35.6774488,139.7783137,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q11275674,153,中央区,日本橋茅場町三丁目
5172743321,Nonbei Yokocho,Nonbei Yokocho,35.659988,139.7015423,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,1597,渋谷区,渋谷一丁目
5173028906,華雅苑,Hanamasa,35.6996204,139.7846807,shopping,fashion_shop,clothes_shop,,531,台東区,浅草橋二丁目
5173067373,Coca-Cola,Coca-Cola,35.6987233,139.7848114,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q2813,530,台東区,浅草橋一丁目
5173102446,Three F,Three F,35.697764,139.7843246,shopping,general_store,convenience_store,Q11313419,530,台東区,浅草橋一丁目
5173102459,And Leather,And Leather,35.6979742,139.7847752,shopping,arts_and_crafts_shop,arts_and_crafts_supplies_shop,,530,台東区,浅草橋一丁目
5173102460,秋山歯科,秋山歯科,35.6979546,139.7847806,medical,medical_practice,dental_practice,,530,台東区,浅草橋一丁目
5173102461,Smile,Smile,35.6980167,139.78479,shopping,general_store,general_goods_store,,530,台東区,浅草橋一丁目
5173128813,ART,ART,35.697421,139.7850522,shopping,fashion_shop,accessory_shop,,530,台東区,浅草橋一丁目
5173139163,浅草家,浅草家,35.697464,139.7855645,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,530,台東区,浅草橋一丁目
5173139179,Genki Sushi,Genki Sushi,35.6974956,139.7853834,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,530,台東区,浅草橋一丁目
5173170592,Lawson,LAWSON,35.7305336,139.7161983,shopping,general_store,convenience_store,Q1557223,1939,豊島区,東池袋一丁目
5173170594,FamilyMart,FamilyMart,35.7315267,139.716243,shopping,general_store,convenience_store,Q1191685,1939,豊島区,東池袋一丁目
5173170595,Lawson,LAWSON,35.7323016,139.7164926,shopping,general_store,convenience_store,Q1557223,1939,豊島区,東池袋一丁目
5173170598,Nakau,Nakau,35.7294189,139.7166139,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q11274132,1939,豊島区,東池袋一丁目
5173930104,au,au,35.6975331,139.7867319,shopping,miscellaneous_store,electronics_shop,Q307110,625,台東区,柳橋一丁目
5173930105,TOMAS,TOMAS,35.6974874,139.786752,education,non_formal_education,tuition_centre,,625,台東区,柳橋一丁目
5173930107,Komeda Coffee Shop,Komeda Coffee Shop,35.697507,139.7867212,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q11302679,625,台東区,柳橋一丁目
5173935181,Katsuya,Katsuya,35.6971106,139.7864261,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,Q2855257,625,台東区,柳橋一丁目
5174006560,Ajito,Ajito,35.6650251,139.7327555,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,251,港区,六本木四丁目
5174006562,TipTop,TipTop,35.6642132,139.7322986,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,251,港区,六本木四丁目
5174006564,Saegusa,三枝,35.6572827,139.7424741,life_service,general_service,fashion_and_beauty_service,,274,港区,東麻布二丁目
5174014536,Surya,SURYA,35.6577166,139.7402068,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,274,港区,東麻布二丁目
5174015187,Van,VAN,35.6688089,139.739145,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,266,港区,赤坂二丁目
5174015224,Segafredo,Segafredo,35.6941616,139.7466569,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q21282762,21,千代田区,九段南二丁目
5174073025,Shake Shack,Shake Shack,35.6620208,139.7304634,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,241,港区,六本木六丁目
