ID,Name,Brand,Latitude,Longitude,cate_1,cate_2,cate_3,brand:wikidata,Region_ID,District,Region,BA_ID,BA
5523437746,Chipotle,Chipotle,40.7225421,-73.9974861,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q465751,32,Manhattan,SoHo-Little Italy-Hudson Square,10.0,102
5523537866,Emma's Torch Cafe,Emma's Torch Cafe,40.6722582,-73.9682033,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,2311,Brooklyn,Prospect Park,62.0,355
5523544206,Guess,Guess,40.7233656,-73.9987051,shopping,fashion_shop,clothes_shop,Q2470307,35,Manhattan,SoHo-Little Italy-Hudson Square,10.0,102
5523550668,Steve Madden,Steve Madden,40.723331,-73.998366,shopping,fashion_shop,shoe_shop,Q25352034,32,Manhattan,SoHo-Little Italy-Hudson Square,10.0,102
5523561003,Areppas,Areppas,40.7218306,-73.9970897,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,31,Manhattan,SoHo-Little Italy-Hudson Square,10.0,102
5523676318,Saba Deli & Grocery,Saba Deli & Grocery,40.6736799,-73.9673931,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,704,Brooklyn,Prospect Heights,3.0,308
5524107848,USPS,United States Postal Service,40.7085883,-73.9088314,life_service,postal_service,post_box,Q668687,1755,Queens,Ridgewood,56.0,405
5526341732,USPS,United States Postal Service,40.6656891,-73.9857974,life_service,postal_service,post_box,Q668687,657,Brooklyn,Park Slope,42.0,306
5526341737,Muse,Muse,40.6662534,-73.9852422,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,657,Brooklyn,Park Slope,42.0,306
5526582996,Fabco,Fabco,40.7616679,-73.9169999,shopping,fashion_shop,shoe_shop,,1492,Queens,Astoria (East)-Woodside (North),52.0,401
5526583420,GameStop,GameStop,40.7598659,-73.9184902,shopping,hobby_shop,digital_media_shop,Q202210,1492,Queens,Astoria (East)-Woodside (North),52.0,401
5526584383,Wingstop,Wingstop,40.7609538,-73.9175715,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q8025339,1492,Queens,Astoria (East)-Woodside (North),52.0,401
5526584391,Taco Bell,Taco Bell,40.7619866,-73.9167215,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q752941,1492,Queens,Astoria (East)-Woodside (North),52.0,401
5528518947,Blank Street Coffee,Blank Street Coffee,40.6841419,-73.9835836,food_and_beverage,beverage_shop,coffee_and_tea_shop,,572,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,19.0,302
5529014876,Ridgewood City Pharmacy,Ridgewood City Pharmacy,40.70195,-73.9060045,medical,medical_retail,pharmacy,,1731,Queens,Ridgewood,56.0,405
5529300860,Crown Fried Chicken & Pizza,Crown Fried Chicken & Pizza,40.7028355,-73.9074792,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,1730,Queens,Ridgewood,56.0,405
5530476452,Starbucks,Starbucks,40.5421015,-74.2069369,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q37158,1344,Staten Island,Arden Heights-Rossville,13.0,503
5530949900,Fertile Cresent,Fertile Cresent,40.6844547,-73.9789532,life_service,religion_service,muslim,,572,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,19.0,302
5531214552,Lin's Garden,Lin's Garden,40.7035131,-73.9091592,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,1728,Queens,Ridgewood,56.0,405
5531240169,Concord Cleaners,Concord Cleaners,40.6964077,-73.9882626,life_service,household_service,laundromat,,2121,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,19.0,302
5531281608,USPS,United States Postal Service,40.7031896,-73.9085842,life_service,postal_service,post_box,Q668687,1728,Queens,Ridgewood,56.0,405
5532127441,McDonald's,McDonald's,40.7185828,-74.0010744,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q38076,21,Manhattan,Tribeca-Civic Center,11.0,101
5534015181,Ridgewood Pharmacy,Ridgewood City Pharmacy,40.7078173,-73.9134559,medical,medical_retail,pharmacy,,1723,Queens,Ridgewood,56.0,405
5534404646,P.S. 305,P.S. 305,40.707257,-73.9156151,education,formal_education,school,,1723,Queens,Ridgewood,56.0,405
5534866837,TD Bank,TD Bank,40.7849039,-73.9492453,life_service,financial_service,bank,Q7669891,146,Manhattan,Upper East Side-Yorkville,8.0,108
5536589901,Heatwise,Heatwise,40.6710473,-73.9783198,sports,sports_facility,casual_excercise_facility,,661,Brooklyn,Park Slope,42.0,306
5536589904,Grand Canyon,Grand Canyon Bistro,40.6713859,-73.9776443,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,661,Brooklyn,Park Slope,42.0,306
5536589905,US Post Office,United States Postal Service,40.6709892,-73.9783584,life_service,postal_service,post_office,Q668687,661,Brooklyn,Park Slope,42.0,306
5536921810,USPS,United States Postal Service,40.7341648,-73.7795545,life_service,postal_service,post_box,Q668687,2100,Queens,Fresh Meadows-Utopia,68.0,408
5537012521,Dunkin',Dunkin',40.5966077,-73.9336019,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q847743,1035,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,48.0,315
5537012522,TGI Friday's,TGI Friday's,40.5868559,-73.9287853,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q1524184,2234,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,48.0,315
5537012524,Sakura,Sakura,40.6019383,-73.934477,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,1036,Brooklyn,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,48.0,315
5538367713,McDonald's,McDonald's,40.6889804,-73.980678,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q38076,567,Brooklyn,Fort Greene,19.0,302
5538367714,Starbucks,Starbucks,40.6893231,-73.9809019,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q37158,567,Brooklyn,Fort Greene,19.0,302
5538367716,KeyMe,KeyMe,40.6895243,-73.9810201,shopping,general_store,general_goods_store,Q48965608,567,Brooklyn,Fort Greene,19.0,302
5538376789,Cohen's Fashion Optical,Cohen's Fashion Optical,40.6892572,-73.980869,medical,medical_practice,specialist_practice,Q5141313,567,Brooklyn,Fort Greene,19.0,302
5538739479,Sprint,Sprint,40.636122,-73.7406554,shopping,miscellaneous_store,electronics_shop,Q301965,2162,Queens,Rosedale,44.0,413
5538739550,IHOP,IHOP,40.6353424,-73.7402779,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q1185675,2162,Queens,Rosedale,44.0,413
5538876106,Nails & Salon,Nails & Spa,40.7287184,-73.7831877,shopping,fashion_shop,cosmetics_shop,,2100,Queens,Fresh Meadows-Utopia,68.0,408
5538876107,iLoveKickboxing,iLoveKickboxing,40.7284977,-73.7828482,sports,sports_facility,casual_excercise_facility,,2099,Queens,Jamaica Estates-Holliswood,68.0,408
5538998204,Citi Bike - Steinway Street & 28th Avenue,Citi Bike,40.7656479,-73.9136637,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,1430,Queens,Astoria (Central),52.0,401
5539074685,Starbucks,Starbucks,40.8012559,-73.959348,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q37158,184,Manhattan,Harlem (South),70.0,110
5540197322,Northfield Bank,Northfield Bank,40.5984124,-74.081456,life_service,financial_service,bank,,1379,Staten Island,Grasmere-Arrochar-South Beach-Dongan Hills,20.0,502
5540336585,A&A Imported Motors Inc.,A&A Imported Motors Inc.,40.781531,-73.9486872,transportation,vehicle_maintenance,vehicle_repair_shop,,143,Manhattan,Upper East Side-Yorkville,8.0,108
5540431740,Dollar Tree,Dollar Tree,40.7863972,-73.9427373,shopping,general_store,general_goods_store,Q5289230,155,Manhattan,East Harlem (South),37.0,111
5540447045,Dollar Tree,Dollar Tree,40.8000978,-73.9386949,shopping,general_store,general_goods_store,Q5289230,182,Manhattan,East Harlem (North),37.0,111
5540469832,Sprint,Sprint,40.6997635,-73.9081384,shopping,miscellaneous_store,electronics_shop,Q301965,1733,Queens,Ridgewood,56.0,405
5540542582,MetroPCS Authorized Dealer,Metro PCS,40.699812,-73.9075657,shopping,miscellaneous_store,electronics_shop,,1733,Queens,Ridgewood,56.0,405
5540550246,Dollar Tree,Dollar Tree,40.810171,-73.9527648,shopping,general_store,general_goods_store,Q5289230,227,Manhattan,Harlem (South),70.0,110
5540581793,Dollar Tree,Dollar Tree,40.7624689,-73.925272,shopping,general_store,general_goods_store,Q5289230,2077,Queens,Astoria (Central),52.0,401
5540595154,Dollar Tree,Dollar Tree,40.8061183,-73.916301,shopping,general_store,general_goods_store,Q5289230,247,Bronx,Mott Haven-Port Morris,21.0,201
5541203439,Ridgewood Youthmarket,Ridgewood Youthmarket,40.700218,-73.9066837,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,1731,Queens,Ridgewood,56.0,405
5541293168,Blank Street Coffee,Blank Street Coffee,40.6727007,-73.9798336,food_and_beverage,beverage_shop,coffee_and_tea_shop,,661,Brooklyn,Park Slope,42.0,306
5541293169,European Wax Center,European Wax Center,40.6707269,-73.9781973,shopping,fashion_shop,cosmetics_shop,Q5413426,661,Brooklyn,Park Slope,42.0,306
5541524936,Le Point Value Thrift,Le Point Value Thrift,40.7001104,-73.9130141,shopping,fashion_shop,clothes_shop,,908,Brooklyn,Bushwick (West),1.0,304
5542958314,T-Mobile,T-Mobile,40.6998784,-73.9108657,shopping,miscellaneous_store,electronics_shop,Q327634,906,Brooklyn,Bushwick (East),56.0,405
5542968302,CVS Pharmacy,CVS Pharmacy,40.6997992,-73.9111757,medical,medical_retail,pharmacy,Q2078880,906,Brooklyn,Bushwick (East),56.0,405
5542976159,Starbucks,Starbucks,40.6998162,-73.9112732,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q37158,906,Brooklyn,Bushwick (East),56.0,405
5543332789,Kennedy Fried Chicken & Pizza,Kennedy Fried Chicken & Pizza,40.8376792,-73.9106675,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,345,Bronx,Mount Eden-Claremont (West),22.0,204
5543332791,Bravo,Bravo,40.8383254,-73.9132098,shopping,general_store,supermarket,Q16985159,347,Bronx,Mount Eden-Claremont (West),22.0,204
5543332792,Metro by T-Mobile,Metro by T-Mobile,40.83853,-73.9127669,shopping,miscellaneous_store,electronics_shop,Q1925685,382,Bronx,Mount Eden-Claremont (West),22.0,204
5543332793,Kennedy Fried Chicken & Pizza,Kennedy Fried Chicken & Pizza,40.8381361,-73.912713,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,347,Bronx,Mount Eden-Claremont (West),22.0,204
5543397963,Duane Reade,Duane Reade,40.6997778,-73.9104896,medical,medical_retail,pharmacy,Q5310380,906,Brooklyn,Bushwick (East),56.0,405
5543419487,I Sushi,I Sushi,40.6999022,-73.9096562,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,906,Brooklyn,Bushwick (East),56.0,405
5543423628,Planet Fitness,Planet Fitness,40.6997906,-73.9112583,sports,sports_facility,casual_excercise_facility,Q7201095,906,Brooklyn,Bushwick (East),56.0,405
5543428167,Dunkin',Dunkin',40.6998913,-73.9114156,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q847743,906,Brooklyn,Bushwick (East),56.0,405
5545066141,Astoria Barbershop,Astoria Barbershop,40.7713988,-73.9225603,life_service,general_service,fashion_and_beauty_service,,1431,Queens,Astoria (Central),52.0,401
5546395585,Lucky laundromat,Lucky Laundromat,40.8260197,-73.8769439,life_service,household_service,laundromat,,266,Bronx,Soundview-Bruckner-Bronx River,41.0,209
5546397411,Boost Mobile,Boost Mobile,40.8286707,-73.8798578,shopping,miscellaneous_store,electronics_shop,Q4943790,269,Bronx,Soundview-Bruckner-Bronx River,41.0,209
5546399015,King Size,King Size,40.8263128,-73.8755035,life_service,household_service,laundromat,,265,Bronx,Soundview-Bruckner-Bronx River,41.0,209
5546399016,Foot Locker,Foot Locker,40.8288956,-73.8761351,shopping,fashion_shop,shoe_shop,Q63335,265,Bronx,Soundview-Bruckner-Bronx River,41.0,209
5546399561,Kennedy Fried Chicken & Pizza,Kennedy Fried Chicken & Pizza,40.8261829,-73.8765442,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,266,Bronx,Soundview-Bruckner-Bronx River,41.0,209
5546400651,HSBC,HSBC,40.8288782,-73.8762116,life_service,financial_service,bank,,265,Bronx,Soundview-Bruckner-Bronx River,41.0,209
5546400652,Lucky Garden,Lucky Garden,40.8265459,-73.8755907,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,265,Bronx,Soundview-Bruckner-Bronx River,41.0,209
5546400940,Chase,Chase,40.828475,-73.8783634,life_service,financial_service,bank,Q524629,267,Bronx,Soundview-Bruckner-Bronx River,41.0,209
5546403149,Bank of America,Bank of America,40.8283608,-73.8799298,life_service,financial_service,bank,Q487907,267,Bronx,Soundview-Bruckner-Bronx River,41.0,209
5546420105,McDonald's,McDonald's,40.8284317,-73.8780463,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q38076,267,Bronx,Soundview-Bruckner-Bronx River,41.0,209
5546424168,Rite Aide,Rite Aid,40.8283774,-73.8793096,medical,medical_retail,pharmacy,,267,Bronx,Soundview-Bruckner-Bronx River,41.0,209
5546437784,Wines & Liquor,Wines & Liquors,40.8265387,-73.8756516,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,265,Bronx,Soundview-Bruckner-Bronx River,41.0,209
5546451868,Walgreens,Walgreens,40.829144,-73.8750077,medical,medical_retail,pharmacy,Q1591889,265,Bronx,Soundview-Bruckner-Bronx River,41.0,209
5546496106,Empire,Empire,40.7514829,-73.9199391,transportation,vehicle_sale,vehicle_rental_shop,,1504,Queens,Sunnyside Yards (South),52.0,401
5546523253,Dunkin' Donuts,Dunkin' Donuts,40.6648823,-73.7347627,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q847743,1789,Queens,Rosedale,44.0,413
5548352053,Furry Paws,Furry Paws,40.7847333,-73.949393,shopping,miscellaneous_store,pet_shop,,146,Manhattan,Upper East Side-Yorkville,8.0,108
5548932613,Sabrosura,Sabrosura Latina,40.8318332,-73.8658905,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,280,Bronx,Soundview-Bruckner-Bronx River,41.0,209
5548933676,Kennedy Fried Chicken,Kennedy Fried Chicken,40.8316735,-73.8664653,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,280,Bronx,Soundview-Bruckner-Bronx River,41.0,209
5548940573,C Town,C Town,40.832515,-73.8608265,shopping,general_store,supermarket,,282,Bronx,Castle Hill-Unionport,41.0,209
5548942521,Urgent Care,Urgent Care,40.8348529,-73.8703322,medical,medical_facility,unspecified_medical_facility,,286,Bronx,Soundview-Bruckner-Bronx River,41.0,209
5549105921,Dunkin',Dunkin',40.7139689,-74.0089327,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q847743,8,Manhattan,Tribeca-Civic Center,11.0,101
5549150574,Everyman Espresso,Everyman Espresso,40.6778577,-73.9796531,food_and_beverage,beverage_shop,coffee_and_tea_shop,,637,Brooklyn,Park Slope,42.0,306
5549150577,Mee Thai,Mee Thai,40.67738,-73.9799667,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,637,Brooklyn,Park Slope,42.0,306
5549150578,Artichoke Pizza,Artichoke Pizza,40.680949,-73.977211,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,2209,Brooklyn,Park Slope,42.0,306
5549150579,Happy Cleaners,Happy Cleaners,40.6773401,-73.9799903,life_service,household_service,laundromat,,637,Brooklyn,Park Slope,42.0,306
5549670841,Linda's Pizzeria,Linda's Pizzeria,40.823693,-73.9086754,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,321,Bronx,Morrisania,26.0,203
5550541710,Brooklyn Hardware,Brooklyn Hardware Supply,40.6811443,-73.9774146,shopping,household_goods_shop,rennovation_supplies_shop,,635,Brooklyn,Park Slope,42.0,306
5551433941,GameStop,GameStop,40.7003515,-73.9029007,shopping,hobby_shop,digital_media_shop,Q202210,1731,Queens,Ridgewood,56.0,405
5552416770,Liquors,Liquors,40.8277417,-73.8498724,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,288,Bronx,Castle Hill-Unionport,41.0,209
5552531848,Ulta Beauty,Ulta Beauty,40.7787096,-73.9544011,shopping,fashion_shop,cosmetics_shop,Q7880076,133,Manhattan,Upper East Side-Carnegie Hill,8.0,108
5552542502,USPS,USPS,40.8278257,-73.8565776,life_service,postal_service,post_box,Q668687,259,Bronx,Castle Hill-Unionport,41.0,209
5552546677,Boost Mobile,Boost Mobile,40.8326865,-73.8603451,shopping,miscellaneous_store,electronics_shop,Q4943790,282,Bronx,Castle Hill-Unionport,41.0,209
5552547509,Liquors,Liquors,40.8279613,-73.8606785,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,263,Bronx,Soundview-Bruckner-Bronx River,41.0,209
5552547728,Great Wall Restaurant,Great Wall Restaurant,40.8308376,-73.8572449,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,282,Bronx,Castle Hill-Unionport,41.0,209
5552547733,Laundromat,Laundromat,40.8282484,-73.8611229,life_service,household_service,laundromat,,263,Bronx,Soundview-Bruckner-Bronx River,41.0,209
5552548843,Key Food,Key Food,40.7819292,-73.9490546,shopping,general_store,supermarket,Q6398037,144,Manhattan,Upper East Side-Yorkville,8.0,108
5552549132,IHOP,IHOP,40.8266138,-73.8601234,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q1185675,263,Bronx,Soundview-Bruckner-Bronx River,41.0,209
5552553580,Havana Cafe,Havana Cafe,40.8330427,-73.8515139,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,295,Bronx,Castle Hill-Unionport,41.0,209
5552553915,Sunoco,Sunoco,40.8309356,-73.8510446,transportation,vehicle_maintenance,vehicle_fuel_station,Q1423218,295,Bronx,Castle Hill-Unionport,41.0,209
5552554635,Little Caesars,Little Caesars,40.8326762,-73.8618209,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q1393809,282,Bronx,Castle Hill-Unionport,41.0,209
5552643865,CVS Pharmacy,CVS Pharmacy,40.7433879,-73.9231074,medical,medical_retail,pharmacy,Q2078880,1514,Queens,Sunnyside,58.0,402
5552644374,YMCA,YMCA,40.7450298,-73.9322805,sports,sports_facility,multi_purpose_sports_facility,Q157169,1504,Queens,Sunnyside Yards (South),58.0,402
5552644639,White Castle,White Castle,40.7430383,-73.9213264,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q1244034,1516,Queens,Sunnyside,58.0,402
5553460385,The Garret,The Garret,40.7294825,-73.9807969,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,24,Manhattan,East Village,63.0,103
5554716433,BP,BP,40.8223746,-73.8854836,transportation,vehicle_maintenance,vehicle_fuel_station,Q152057,2053,Bronx,Hunts Point,40.0,202
5555372798,Tend,Tend,40.6878936,-73.9934012,medical,medical_practice,dental_practice,,576,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,42.0,306
5557068977,Kimberly Klark Gallery,Kimberly Klark Gallery,40.7037363,-73.9039542,recreation,arts_venue,art_display_venue,,1731,Queens,Ridgewood,56.0,405
5557190323,Le Labo,Le Labo,40.7455098,-73.987977,shopping,fashion_shop,cosmetics_shop,,58,Manhattan,Midtown South-Flatiron-Union Square,60.0,105
5557455819,Carvel,Carvel,40.7003771,-73.9005349,food_and_beverage,dessert_shop,confectionery_shop,Q5047520,1737,Queens,Ridgewood,56.0,405
5557460834,XIOS,XIOS,40.7003444,-73.9011233,shopping,fashion_shop,clothes_shop,Q66149584,1737,Queens,Ridgewood,56.0,405
5558007858,Bagels Cafe,Bagels Cafe,40.6810156,-73.9941909,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,604,Brooklyn,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,42.0,306
5558393620,Papa John's,Papa John's,40.5790069,-73.9823413,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q2759586,2245,Brooklyn,Coney Island-Sea Gate,47.0,313
5559399085,MetroPCS Authorized Dealer,MetroPCS Authorized Dealer,40.7006105,-73.9018588,shopping,miscellaneous_store,electronics_shop,,1731,Queens,Ridgewood,56.0,405
5559805463,The Children's Place,The Children's Place,40.7006347,-73.9022052,shopping,fashion_shop,clothes_shop,Q3520257,1731,Queens,Ridgewood,56.0,405
5559818650,Carter's,Carter's,40.7006397,-73.9024998,shopping,fashion_shop,clothes_shop,Q5047083,1731,Queens,Ridgewood,56.0,405
5559819778,New York & Company,New York & Company,40.7006556,-73.9027508,shopping,fashion_shop,clothes_shop,Q7012977,1731,Queens,Ridgewood,56.0,405
5559827146,Fabco Shoes,Fabco Shoes,40.7006417,-73.9029385,shopping,fashion_shop,shoe_shop,,1731,Queens,Ridgewood,56.0,405
5559834610,Duane Reade,Duane Reade,40.7006373,-73.9032372,medical,medical_retail,pharmacy,Q5310380,1731,Queens,Ridgewood,56.0,405
5559853297,7-Eleven,7-Eleven,40.7005602,-73.9036315,shopping,general_store,convenience_store,Q259340,1731,Queens,Ridgewood,56.0,405
5560507855,Rite Aid,Rite Aid,40.8859831,-73.8617891,medical,medical_retail,pharmacy,Q3433273,494,Bronx,Williamsbridge-Olinville,36.0,212
5560528331,Chase,Chase,40.8777022,-73.8658476,life_service,financial_service,bank,Q524629,482,Bronx,Williamsbridge-Olinville,36.0,212
5560530168,Gulf,Gulf,40.8592858,-73.8671311,transportation,vehicle_maintenance,vehicle_fuel_station,,450,Bronx,Allerton,39.0,211
5560578058,Popular,Popular,40.7002876,-73.9036522,life_service,financial_service,bank,Q7229656,1731,Queens,Ridgewood,56.0,405
5560590199,LN Beauty Nails Inc,LN Beauty Nails Inc,40.7004829,-73.9042102,shopping,fashion_shop,cosmetics_shop,,1731,Queens,Ridgewood,56.0,405
5560590693,AT&T,AT&T,40.7004523,-73.9043832,shopping,miscellaneous_store,electronics_shop,Q298594,1731,Queens,Ridgewood,56.0,405
5560608152,Torrid,Torrid,40.7003628,-73.9051443,shopping,fashion_shop,clothes_shop,Q7827120,1731,Queens,Ridgewood,56.0,405
5560616887,Mandee,Mandee,40.7000693,-73.9052621,shopping,fashion_shop,clothes_shop,Q71035705,1733,Queens,Ridgewood,56.0,405
5560618362,GNC,GNC,40.700043,-73.9055335,food_and_beverage,food_and_beverage_shop,healthy_food_shop,Q4808595,1733,Queens,Ridgewood,56.0,405
5560704330,BP,BP,40.7016865,-73.9372808,transportation,vehicle_maintenance,vehicle_fuel_station,Q152057,861,Brooklyn,Bushwick (West),1.0,304
5562952067,USPS,United States Postal Service,40.6797198,-73.9783298,life_service,postal_service,post_box,Q668687,635,Brooklyn,Park Slope,42.0,306
5562952076,Nacho Macho Taco,Nacho Macho Taco,40.680569,-73.9778138,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,635,Brooklyn,Park Slope,42.0,306
5562952081,Q Spa Nail,Q Spa Nails,40.6798713,-73.977947,shopping,fashion_shop,cosmetics_shop,,2209,Brooklyn,Park Slope,42.0,306
5563248870,Chevrolet,Chevrolet,40.8790214,-73.871215,transportation,vehicle_sale,vehicle_sale_shop,Q29570,2149,Bronx,Norwood,46.0,207
5564027537,CVS Pharmacy,CVS Pharmacy,40.8744062,-73.8795675,medical,medical_retail,pharmacy,Q2078880,513,Bronx,Norwood,46.0,207
5564028657,Chase,Chase,40.8753626,-73.8796663,life_service,financial_service,bank,Q524629,513,Bronx,Norwood,46.0,207
5564111949,Met,Met,40.8687588,-73.8884103,shopping,general_store,supermarket,,505,Bronx,Bedford Park,46.0,207
5564313695,Western Beef,Western Beef,40.8350358,-73.888846,shopping,general_store,supermarket,,328,Bronx,Crotona Park East,26.0,203
5564315079,McDonald's,McDonald's,40.8403893,-73.8768909,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q38076,375,Bronx,West Farms,32.0,206
5564515181,Rainbow,Rainbow,40.7000131,-73.9055438,shopping,fashion_shop,clothes_shop,Q7284708,1733,Queens,Ridgewood,56.0,405
5564519108,Rent-A-Center,Rent-A-Center,40.6997421,-73.9058498,shopping,household_goods_shop,furniture_and_appliance_shop,Q7313497,1733,Queens,Ridgewood,56.0,405
5565383217,C-Town,C-Town Supermarkets,40.8374777,-73.8879158,shopping,general_store,supermarket,Q5005929,327,Bronx,Crotona Park East,26.0,203
5565396744,Dunkin' Donuts,Dunkin' Donuts,40.8379197,-73.88767,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q847743,327,Bronx,Crotona Park East,26.0,203
5565398402,Dollar General,Dollar General,40.8310527,-73.8913183,shopping,general_store,general_goods_store,Q145168,2224,Bronx,Crotona Park East,26.0,203
5565400472,Super 8,Super 8,40.8274702,-73.8921435,accomodation,multi_unit_accomodation,motel,Q5364003,307,Bronx,Crotona Park East,26.0,203
5565403518,Walgreens,Walgreens,40.8244176,-73.8927344,medical,medical_retail,pharmacy,Q1591889,1999,Bronx,Longwood,40.0,202
5565403587,Chase,Chase,40.8247181,-73.8921592,life_service,financial_service,bank,,1999,Bronx,Longwood,40.0,202
5565403590,Key Foods,Key Foods,40.8247249,-73.891264,shopping,general_store,supermarket,,304,Bronx,Longwood,40.0,202
5565403605,Fabco,Fabco,40.8242429,-73.8916747,shopping,fashion_shop,shoe_shop,,304,Bronx,Longwood,40.0,202
5565403607,Planet Fitness,Planet Fitness,40.8236933,-73.8916263,sports,sports_facility,casual_excercise_facility,,304,Bronx,Longwood,40.0,202
5565403722,Checkers,Checkers,40.8245682,-73.8917157,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,304,Bronx,Longwood,40.0,202
5565403848,Banco Popular,Banco Popular,40.8241461,-73.8916577,life_service,financial_service,bank,,304,Bronx,Longwood,40.0,202
5565403880,Dunkin' Donuts,Dunkin' Donuts,40.8243581,-73.892129,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q847743,2000,Bronx,Longwood,40.0,202
5565403926,At&t,AT&T,40.8234903,-73.8915976,shopping,miscellaneous_store,electronics_shop,,304,Bronx,Longwood,40.0,202
5566468123,Rite Aid,Rite Aid,40.8158067,-73.9089775,medical,medical_retail,pharmacy,Q3433273,283,Bronx,Melrose,21.0,201
5567484002,AutoZone,AutoZone,40.6991319,-73.9099946,transportation,vehicle_maintenance,vehicle_parts_shop,Q4826087,906,Brooklyn,Bushwick (East),56.0,405
5567489944,McDonald's,McDonald's,40.69949,-73.9104947,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q38076,906,Brooklyn,Bushwick (East),56.0,405
5567703625,Fabco Shoes,Fabco Shoes,40.6994841,-73.9100232,shopping,fashion_shop,shoe_shop,,906,Brooklyn,Bushwick (East),56.0,405
5567711271,ABC Super Stores,ABC Super Stores,40.6991243,-73.9109457,shopping,general_store,department_store,,906,Brooklyn,Bushwick (East),1.0,304
5567720591,KFC,KFC,40.6993917,-73.9114262,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,Q524757,906,Brooklyn,Bushwick (East),1.0,304
5567722091,Lee's Restaurant,Lee's Restaurant,40.6993556,-73.9117639,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,906,Brooklyn,Bushwick (East),1.0,304
5567725628,El Salvador,El Salvadorin,40.6993461,-73.9118597,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,906,Brooklyn,Bushwick (East),1.0,304
5567735467,Los Limones,Los Limones Deli,40.7001701,-73.9125594,shopping,general_store,convenience_store,,906,Brooklyn,Bushwick (East),1.0,304
5569106911,Rite Aid,Rite Aid,40.8471659,-73.8590455,medical,medical_retail,pharmacy,Q3433273,399,Bronx,Morris Park,39.0,211
